Car ID,Brand,Year,Engine Size,Fuel Type,Transmission,Mileage,Condition,Price,Model,Condition_encoded,Fuel_Type_Diesel,Fuel_Type_Electric,Fuel_Type_Hybrid,Fuel_Type_Petrol,Transmission_Automatic,Transmission_Manual,Brand_encoded,Year_standardized,Engine Size_standardized,Mileage_standardized,Price_normalized
501,Tesla,2004.0,4.9,Diesel,Manual,221490.0,New,70119.9,Model X,2,True,False,False,False,False,True,0,-1.0855686529355004,0.9907845499294143,0.8083178482462023,0.6855609672477965
502,Mercedes,2022.0,5.3,Hybrid,Automatic,265161.0,Like New,16438.0,GLA,1,False,False,True,False,True,False,5,1.4930548335095282,1.270957389008332,1.3037305555231764,0.12031769169892553
503,Ford,2001.0,2.6,Diesel,Manual,191196.0,Like New,16665.04,Mustang,1,True,False,False,False,False,True,3,-1.5153392340096719,-0.6202092747743648,0.4646565500334604,0.12270830815029213
504,BMW,2020.0,3.7,Petrol,Manual,247418.0,New,58703.76,5 Series,2,False,False,False,True,False,True,1,1.206541112793414,0.15026603269265998,1.102450354355002,0.5653547828965629
505,Audi,2021.0,5.2,Diesel,Manual,221370.0,Used,30659.1,Q7,0,True,False,False,False,False,True,2,1.349797973151471,1.2009141792386029,0.8069565438365658,0.2700586871910383
506,Toyota,2005.0,5.9,Petrol,Automatic,189340.0,Used,42277.91,Corolla,0,False,False,False,True,True,False,6,-0.9423117925774434,1.6912166476267096,0.4436017084977487,0.3923988842105175
507,Audi,2014.0,5.4,Diesel,Automatic,66320.0,Used,43071.1,A3,0,True,False,False,False,True,False,2,0.34699995064507105,1.341000598778062,-0.951962195447967,0.40075077402314724
511,Audi,2023.0,4.7,Hybrid,Manual,180786.0,Used,72925.19,Q7,0,False,False,True,False,False,True,2,1.6363116938675855,0.8506981303899552,0.34656339249749146,0.7150992531218899
512,Tesla,2006.0,3.5,Hybrid,Manual,294065.0,New,70601.16,Model 3,2,False,False,True,False,False,True,0,-0.7990549322193862,0.010179613153200814,1.6316234109909618,0.6906283918134444
513,BMW,2004.0,3.4,Electric,Automatic,266890.0,Used,56917.99,3 Series,0,False,True,False,False,True,False,1,-1.0855686529355004,-0.05986359661652877,1.3233446832253561,0.5465515273453081
514,Mercedes,2000.0,5.2,Electric,Manual,65350.0,Like New,71592.12,E-Class,1,False,True,False,False,False,True,5,-1.6585960943677291,1.2009141792386029,-0.9629660727591955,0.701062699770836
515,Audi,2012.0,2.8,Petrol,Manual,181417.0,Used,93890.4,A4,0,False,False,False,True,False,True,2,0.06048622992895674,-0.48012285523490594,0.35372158485149685,0.9358523183630595
516,BMW,2020.0,5.3,Diesel,Automatic,240678.0,Used,68239.0,X5,0,True,False,False,False,True,False,1,1.206541112793414,1.270957389008332,1.0259904233470833,0.6657560408763403
517,Mercedes,2017.0,3.0,Petrol,Automatic,22063.0,Like New,30183.68,GLA,1,False,False,False,True,True,False,5,0.7767705317192425,-0.3400364356954468,-1.4540226059253327,0.26505275487378716
518,Tesla,2012.0,2.6,Diesel,Manual,117116.0,New,59203.2,Model X,2,True,False,False,False,False,True,0,0.06048622992895674,-0.6202092747743648,-0.37572203884882394,0.5706136336738291
520,Tesla,2020.0,4.8,Electric,Manual,134670.0,New,57859.82,Model Y,2,False,True,False,False,False,True,0,1.206541112793414,0.9207413401596845,-0.17658589212582693,0.5564685212335683
521,BMW,2017.0,1.6,Diesel,Manual,10564.0,Used,54173.0,5 Series,0,True,False,False,False,False,True,1,0.7767705317192425,-1.32064137247166,-1.5844696009787531,0.5176481699948995
524,BMW,2003.0,1.9,Electric,Manual,86134.0,New,22932.06,3 Series,2,False,True,False,False,False,True,1,-1.2288255132935577,-1.1105117431624716,-0.7271881490101486,0.1886968613261351
525,Honda,2016.0,3.8,Petrol,Manual,105940.0,Used,10986.59,Accord,0,False,False,False,True,False,True,4,0.6335136713611853,0.22030924246238925,-0.5025048561996394,0.06291709960438584
526,Mercedes,2002.0,3.9,Electric,Automatic,62085.0,New,45314.56,E-Class,2,False,True,False,False,True,False,5,-1.3720823736516148,0.2903524522321188,-1.0000048969047228,0.42437327395259955
527,Ford,2016.0,3.4,Diesel,Automatic,17862.0,New,6483.01,Focus,2,True,False,False,False,True,False,3,0.6335136713611853,-0.05986359661652877,-1.501679604466025,0.01549667836563712
528,Toyota,2010.0,4.2,Petrol,Automatic,272409.0,Used,35238.25,RAV4,0,False,False,False,True,True,False,6,-0.22602749078715756,0.5004820815413076,1.3859533418652228,0.3182748223358378
529,Tesla,2020.0,2.1,Diesel,Manual,140777.0,Like New,39962.04,Model Y,1,True,False,False,False,False,True,0,1.206541112793414,-0.9704253236230124,-0.1073068418787412,0.3680139435779139
530,Ford,2019.0,3.8,Hybrid,Manual,186351.0,Like New,40680.94,Explorer,1,False,False,True,False,False,True,3,1.0632842524353567,0.22030924246238925,0.4096938844943855,0.37558359723756607
531,BMW,2022.0,2.9,Petrol,Automatic,62471.0,Like New,98038.25,X3,1,False,False,False,True,True,False,1,1.4930548335095282,-0.4100796454651764,-0.9956260343870587,0.9795270824918513
532,Honda,2020.0,4.3,Diesel,Automatic,91080.0,Used,33870.58,Civic,0,True,False,False,False,True,False,4,1.206541112793414,0.5705252913110368,-0.6710797189262964,0.303873948472023
533,Tesla,2003.0,1.7,Electric,Automatic,108007.0,Used,30196.61,Model X,0,False,True,False,False,True,False,0,-1.2288255132935577,-1.2505981627019307,-0.47905638774365017,0.2651889012388161
534,Honda,2001.0,3.9,Hybrid,Manual,46104.0,Like New,17291.19,Accord,1,False,False,True,False,False,True,4,-1.5153392340096719,0.2903524522321188,-1.1812966116580677,0.12930135118686356
535,Audi,2019.0,1.9,Diesel,Automatic,40934.0,New,53545.84,A4,2,True,False,False,False,True,False,2,1.0632842524353567,-1.1105117431624716,-1.2399461433065748,0.5110444921687937
536,Honda,2015.0,2.4,Petrol,Manual,254606.0,Like New,19599.06,Fit,1,False,False,False,True,False,True,4,0.4902568110031282,-0.7602956943138239,1.18399248849223,0.15360205586275943
537,Audi,2017.0,2.1,Diesel,Automatic,6050.0,Used,63548.0,A3,0,True,False,False,False,True,False,2,0.7767705317192425,-0.9704253236230124,-1.635677335187914,0.6163621817618203
538,Mercedes,2007.0,1.9,Hybrid,Manual,175024.0,New,19740.18,E-Class,2,False,False,True,False,False,True,5,-0.655798071861329,-1.1105117431624716,0.2811980924281107,0.15508797813908454
539,Tesla,2002.0,5.1,Petrol,Manual,270628.0,New,59783.97,Model X,2,False,False,False,True,False,True,0,-1.3720823736516148,1.130870969468873,1.365749315585534,0.5767288482459757
540,Tesla,2008.0,2.4,Hybrid,Automatic,184750.0,Used,83495.58,Model S,0,False,False,True,False,True,False,0,-0.5125412115032719,-0.7602956943138239,0.39153181482915145,0.8264001174249237
541,Toyota,2019.0,5.6,Diesel,Manual,31323.0,New,9039.84,RAV4,2,True,False,False,False,False,True,6,1.0632842524353567,1.4810870183175204,-1.3489752823150472,0.04241880601427884
542,BMW,2005.0,5.8,Electric,Automatic,86332.0,Like New,44875.96,5 Series,1,False,True,False,False,True,False,1,-0.9423117925774434,1.6211734378569798,-0.7249419967342484,0.419755037626096
543,Audi,2009.0,3.9,Electric,Manual,255540.0,Used,48799.65,A3,0,False,True,False,False,False,True,2,-0.36928435114521474,0.2903524522321188,1.1945879744805676,0.46106951024793597
544,Toyota,2020.0,1.7,Diesel,Manual,254547.0,Used,80151.85,Prius,0,True,False,False,False,False,True,6,1.206541112793414,-1.2505981627019307,1.1833231804908253,0.7911923304846138
546,Honda,2012.0,5.0,Diesel,Manual,157591.0,Used,58915.9,Accord,0,True,False,False,False,False,True,4,0.06048622992895674,1.0608277596991436,0.08343459431816388,0.5675885098785614
547,Toyota,2016.0,2.8,Petrol,Automatic,271251.0,New,80164.4,Prius,2,False,False,False,True,True,False,6,0.6335136713611853,-0.48012285523490594,1.3728167543122303,0.7913244756416989
548,Tesla,2008.0,1.4,Hybrid,Automatic,55781.0,Used,58177.06,Model S,0,False,False,True,False,True,False,0,-0.5125412115032719,-1.4607277920111192,-1.0715187552242953,0.5598088980968149
549,Honda,2016.0,3.8,Hybrid,Automatic,266013.0,Used,39038.44,Accord,0,False,False,True,False,True,False,4,0.6335136713611853,0.22030924246238925,1.3133958168315958,0.35828890237600153
550,Mercedes,2023.0,5.2,Hybrid,Manual,7971.0,New,13155.02,C-Class,2,False,False,True,False,False,True,5,1.6363116938675855,1.2009141792386029,-1.613885120430316,0.0857495715548652
551,Mercedes,2008.0,5.0,Diesel,Manual,254927.0,Used,74341.98,GLC,0,True,False,False,False,False,True,5,-0.5125412115032719,1.0608277596991436,1.1876339777880076,0.7300173357598905
552,Toyota,2008.0,1.9,Hybrid,Manual,287795.0,New,87758.12,RAV4,2,False,False,True,False,False,True,6,-0.5125412115032719,-1.1105117431624716,1.5604952555874532,0.8712825092880672
553,Audi,2000.0,4.4,Diesel,Automatic,23446.0,New,97156.13,A4,2,True,False,False,False,True,False,2,-1.6585960943677291,0.6405685010807668,-1.4383335726042719,0.9702388047254688
554,Audi,2001.0,2.1,Petrol,Automatic,257419.0,Used,93026.99,A4,0,False,False,False,True,True,False,2,-1.5153392340096719,-0.9704253236230124,1.215903732694793,0.9267610474404273
556,Audi,2000.0,5.4,Diesel,Manual,3823.0,Used,66129.83,Q5,0,True,False,False,False,False,True,2,-1.6585960943677291,1.341000598778062,-1.6609408761900852,0.6435475467751738
557,Tesla,2009.0,2.2,Diesel,Automatic,144526.0,Like New,79238.71,Model X,1,True,False,False,False,True,False,0,-0.36928435114521474,-0.9003821138532828,-0.06477742328101328,0.7815774277960968
558,Tesla,2017.0,2.3,Electric,Manual,135004.0,New,46047.95,Model X,2,False,True,False,False,False,True,0,0.7767705317192425,-0.8303389040835536,-0.1727969281856719,0.43209549998883867
559,Audi,2007.0,1.0,Electric,Automatic,205162.0,Like New,61503.74,A4,1,False,True,False,False,True,False,2,-0.655798071861329,-1.7409006310900372,0.6230896949083252,0.5948371571543916
560,Mercedes,2020.0,5.4,Petrol,Manual,67965.0,Used,38126.48,GLA,0,False,False,False,True,False,True,5,1.206541112793414,1.341000598778062,-0.9333009808325329,0.3486864244910991
561,Audi,2010.0,5.0,Hybrid,Automatic,272654.0,Used,36037.38,Q7,0,False,False,True,False,True,False,2,-0.22602749078715756,1.0608277596991436,1.388732671701564,0.3266892573463231
562,Tesla,2022.0,4.1,Diesel,Manual,141609.0,Like New,76885.72,Model X,1,True,False,False,False,False,True,0,1.4930548335095282,0.4304388717715777,-0.0978684646385946,0.7568016323243691
563,Ford,2001.0,4.8,Hybrid,Manual,105935.0,Used,48123.61,Explorer,0,False,False,True,False,False,True,3,-1.5153392340096719,0.9207413401596845,-0.5025615772167076,0.4539511507263456
564,BMW,2007.0,1.8,Diesel,Automatic,233705.0,Like New,25155.32,X5,1,True,False,False,False,True,False,1,-0.655798071861329,-1.180554952932201,0.9468872929437874,0.21210666546490037
566,Ford,2007.0,2.8,Electric,Automatic,144854.0,Like New,86621.37,Mustang,1,False,True,False,False,True,False,3,-0.655798071861329,-0.48012285523490594,-0.0610565245613401,0.8593131063146221
567,Audi,2016.0,1.5,Petrol,Manual,78004.0,Like New,69387.25,A4,1,False,False,False,True,False,True,2,0.6335136713611853,-1.3906845822413896,-0.8194165227630236,0.6778465330375528
568,Mercedes,2014.0,3.4,Electric,Automatic,22072.0,Like New,56874.38,GLC,1,False,True,False,False,True,False,5,0.34699995064507105,-0.05986359661652877,-1.45392050809461,0.5460923360863048
569,Toyota,2016.0,5.6,Hybrid,Automatic,81015.0,Like New,43089.18,Corolla,1,False,False,True,False,True,False,6,0.6335136713611853,1.4810870183175204,-0.7852591262845603,0.40094114728530683
570,Audi,2022.0,1.2,Hybrid,Manual,225075.0,New,45927.65,Q5,2,False,False,True,False,False,True,2,1.4930548335095282,-1.6008142115505781,0.8489868174840937,0.4308288017898457
571,Mercedes,2023.0,2.5,Petrol,Automatic,220010.0,New,10456.34,GLA,2,False,False,False,True,True,False,5,1.6363116938675855,-0.6902524845440944,0.7915284271940185,0.05733383509884879
572,BMW,2012.0,2.0,Electric,Automatic,72746.0,New,48216.46,3 Series,2,False,True,False,False,True,False,1,0.06048622992895674,-1.040468533392742,-0.8790643443119308,0.45492881429888526
574,Tesla,2004.0,5.5,Electric,Manual,128259.0,New,41858.72,Model X,2,False,True,False,False,False,True,0,-1.0855686529355004,1.4110438085477912,-0.24931358021065853,0.38798502537397606
575,Toyota,2011.0,3.3,Electric,Manual,30916.0,Used,41440.22,Camry,0,False,True,False,False,False,True,6,-0.0827706304291004,-0.12990680638625834,-1.3535923731043977,0.3835784318887007
576,Mercedes,2000.0,3.3,Hybrid,Manual,27268.0,New,6493.08,GLA,2,False,False,True,False,False,True,5,-1.6585960943677291,-0.12990680638625834,-1.3949760271573484,0.015602710376143025
577,Mercedes,2022.0,4.8,Hybrid,Automatic,175050.0,Like New,48494.35,E-Class,1,False,False,True,False,True,False,5,1.4930548335095282,0.9207413401596845,0.28149304171686534,0.4578548555500756
578,Mercedes,2004.0,1.8,Electric,Manual,243966.0,Used,7407.08,C-Class,0,False,True,False,False,False,True,5,-1.0855686529355004,-1.180554952932201,1.0632901641711243,0.025226668430006025
579,BMW,2007.0,3.4,Electric,Automatic,23259.0,Like New,59183.2,5 Series,1,False,True,False,False,True,False,1,-0.655798071861329,-0.05986359661652877,-1.440454938642622,0.5704030437820596
580,Audi,2012.0,3.1,Electric,Automatic,79400.0,Used,53144.42,Q5,0,False,True,False,False,True,False,2,0.06048622992895674,-0.26999322592571723,-0.8035800147975852,0.5068177424510895
581,BMW,2007.0,4.0,Hybrid,Automatic,296437.0,Like New,84800.81,3 Series,1,False,False,True,False,True,False,1,-0.655798071861329,0.3603956620018484,1.6585318614881106,0.8401435296466344
584,Audi,2000.0,3.0,Electric,Automatic,181502.0,New,54041.95,Q7,2,False,True,False,False,True,False,2,-1.6585960943677291,-0.3400364356954468,0.35468584214165605,0.5162682797290803
585,Tesla,2012.0,5.1,Diesel,Automatic,107009.0,Used,71472.1,Model Y,0,True,False,False,False,True,False,0,0.06048622992895674,1.130870969468873,-0.49037790275046067,0.6997989498303278
586,BMW,2018.0,1.9,Electric,Manual,209137.0,Used,13926.56,X5,0,False,True,False,False,False,True,1,0.9200273920772997,-1.1105117431624716,0.6681829034775352,0.09387349780965454
587,Toyota,2023.0,1.2,Hybrid,Manual,161940.0,Used,64002.04,RAV4,0,False,False,True,False,False,True,6,1.6363116938675855,-1.6008142115505781,0.13277053496407445,0.62114299348477
588,Mercedes,2002.0,2.0,Diesel,Manual,288453.0,Used,92079.5,E-Class,0,True,False,False,False,False,True,5,-1.3720823736516148,-1.040468533392742,1.5679597414336268,0.9167844566127964
589,Mercedes,2023.0,2.7,Diesel,Automatic,285428.0,Used,33417.38,GLC,0,True,False,False,False,True,False,5,1.6363116938675855,-0.5501660650046353,1.5336435261073726,0.2991019815245276
590,Audi,2016.0,3.6,Petrol,Manual,113259.0,Like New,64529.38,A4,1,False,False,False,True,False,True,2,0.6335136713611853,0.0802228229229304,-0.41947663141522473,0.6266956171610546
591,Tesla,2004.0,4.1,Electric,Manual,100804.0,Like New,83026.3,Model 3,1,False,True,False,False,False,True,0,-1.0855686529355004,0.4304388717715777,-0.5607686849320829,0.8214588362044458
592,Honda,2019.0,5.6,Hybrid,Manual,69000.0,New,53621.61,Accord,2,False,False,True,False,False,True,4,1.0632842524353567,1.4810870183175204,-0.9215597302994178,0.5118423119737622
593,Honda,2020.0,3.5,Petrol,Automatic,84179.0,New,73208.06,Accord,2,False,False,False,True,True,False,4,1.206541112793414,0.010179613153200814,-0.7493660666838105,0.7180777312561308
594,Mercedes,2007.0,3.5,Petrol,Manual,291409.0,Used,34545.98,C-Class,0,False,False,False,True,False,True,5,-0.655798071861329,0.010179613153200814,1.60149320672434,0.31098556911707664
595,Audi,2013.0,1.3,Electric,Automatic,260226.0,New,34075.55,A3,2,False,True,False,False,True,False,2,0.2037430902870139,-1.5307710017808487,1.247746911676874,0.306032178977822
596,BMW,2003.0,1.2,Petrol,Automatic,23880.0,New,68420.48,X3,2,False,False,False,True,True,False,1,-1.2288255132935577,-1.6008142115505781,-1.433410188322753,0.6676669335542561
597,Honda,2010.0,3.8,Electric,Automatic,201264.0,Used,72013.84,Civic,0,False,True,False,False,True,False,4,-0.22602749078715756,0.22030924246238925,0.5788699900019653,0.7055031982286862
598,BMW,2019.0,3.2,Petrol,Manual,172438.0,Like New,94015.92,X5,1,False,False,False,True,False,True,1,1.0632842524353567,-0.19995001615598762,0.25186198240044355,0.9371739805238045
599,Tesla,2014.0,5.2,Electric,Manual,245352.0,Like New,26359.66,Model Y,1,False,True,False,False,False,True,0,0.34699995064507105,1.2009141792386029,1.0790132301024262,0.2247877569775802
600,Honda,2018.0,1.8,Hybrid,Manual,67396.0,New,49480.67,Civic,2,False,False,True,False,False,True,4,0.9200273920772997,-1.180554952932201,-0.9397558325748927,0.46824030665257677
601,Honda,2006.0,1.1,Electric,Automatic,279250.0,Like New,28798.78,CR-V,1,False,True,False,False,True,False,4,-0.7990549322193862,-1.6708574213203076,1.4635590374179186,0.2504704578182129
602,Ford,2018.0,3.2,Electric,Manual,56731.0,Like New,12608.76,Focus,1,False,True,False,False,False,True,3,0.9200273920772997,-0.19995001615598762,-1.0607417619813393,0.07999772984096673
604,Toyota,2010.0,1.2,Hybrid,Manual,249091.0,Used,40537.67,Prius,0,False,False,True,False,False,True,6,-0.22602749078715756,-1.6008142115505781,1.1214292066660179,0.37407503654787566
605,Audi,2004.0,4.6,Hybrid,Manual,294743.0,New,30691.24,A4,2,False,False,True,False,False,True,2,-1.0855686529355004,0.7806549206202252,1.6393147809054083,0.2703971051471118
606,Audi,2004.0,1.6,Hybrid,Manual,71326.0,New,33214.51,A4,2,False,False,True,False,False,True,2,-1.0855686529355004,-1.32064137247166,-0.8951731131592964,0.29696586295736443
607,BMW,2021.0,4.0,Petrol,Manual,248876.0,New,39239.12,3 Series,2,False,False,False,True,False,True,1,1.349797973151471,0.3603956620018484,1.1189902029320857,0.36040196135001606
608,Tesla,2007.0,2.4,Diesel,Automatic,9004.0,Used,98939.58,Model 3,0,True,False,False,False,True,False,0,-0.655798071861329,-0.7602956943138239,-1.602166558304028,0.9890176318492784
609,Honda,2009.0,1.9,Hybrid,Automatic,115018.0,Used,79380.99,Civic,0,False,False,True,False,True,False,4,-0.36928435114521474,-1.1105117431624716,-0.39952217761063596,0.7830755642861446
610,Toyota,2005.0,2.9,Petrol,Automatic,25792.0,Used,11783.11,Prius,0,False,False,False,True,True,False,6,-0.9423117925774434,-0.4100796454651764,-1.4117200713958775,0.0713040526339952
611,BMW,2014.0,5.0,Petrol,Automatic,54645.0,Used,87879.25,5 Series,0,False,False,False,True,True,False,1,0.34699995064507105,1.0608277596991436,-1.0844057703021877,0.8725579469675687
613,BMW,2016.0,4.8,Diesel,Automatic,54766.0,Like New,89606.41,X5,1,True,False,False,False,True,False,1,0.6335136713611853,0.9207413401596845,-1.0830331216891376,0.8907440688409933
615,Honda,2007.0,4.9,Diesel,Automatic,81588.0,Used,49129.29,Fit,0,True,False,False,False,True,False,4,-0.655798071861329,0.9907845499294143,-0.7787588977285458,0.46454045284407974
616,Ford,2008.0,2.2,Electric,Manual,179614.0,Like New,90141.57,Focus,1,False,True,False,False,False,True,3,-0.5125412115032719,-0.9003821138532828,0.333267986096708,0.8963790331649598
617,BMW,2001.0,4.4,Petrol,Automatic,5913.0,New,30894.45,X3,2,False,False,False,True,True,False,1,-1.5153392340096719,0.6405685010807668,-1.6372314910555823,0.2725368037424351
619,Toyota,2017.0,5.6,Petrol,Manual,113693.0,Used,83707.47,Camry,0,False,False,False,True,False,True,6,0.7767705317192425,1.4810870183175204,-0.41455324713370595,0.8286312120332749
620,Audi,2002.0,2.9,Electric,Manual,93449.0,Like New,98153.0,Q7,1,False,True,False,False,False,True,2,-1.3720823736516148,-0.4100796454651764,-0.6442053010393886,0.9807353419958784
623,Audi,2003.0,5.1,Electric,Manual,206040.0,Like New,36432.36,Q7,1,False,True,False,False,False,True,2,-1.2288255132935577,1.130870969468873,0.6330499055054991,0.3308481971188776
624,BMW,2013.0,3.6,Diesel,Automatic,262463.0,New,95691.73,3 Series,2,True,False,False,False,True,False,1,0.2037430902870139,0.0802228229229304,1.2731238947131818,0.954819412850111
625,Ford,2008.0,4.9,Diesel,Manual,90005.0,Like New,36641.96,Fiesta,1,True,False,False,False,False,True,3,-0.5125412115032719,0.9907845499294143,-0.6832747375959569,0.33305517918462124
626,Toyota,2008.0,2.2,Petrol,Automatic,223098.0,New,58695.12,Prius,2,False,False,False,True,True,False,6,-0.5125412115032719,-0.9003821138532828,0.8265593273353318,0.5652638080633186
627,Toyota,2022.0,2.7,Diesel,Automatic,4791.0,Like New,43349.53,Camry,1,True,False,False,False,True,False,6,1.4930548335095282,-0.5501660650046353,-1.6499596872856839,0.4036825012014153
628,Honda,2017.0,1.2,Diesel,Automatic,131401.0,Like New,42640.91,Fit,1,True,False,False,False,True,False,4,0.7767705317192425,-1.6008142115505781,-0.21367009308500873,0.39622109074613265
629,Ford,2009.0,5.8,Hybrid,Automatic,205459.0,Used,23370.97,Explorer,0,False,False,True,False,True,False,3,-0.36928435114521474,1.6211734378569798,0.6264589233221756,0.19331836179596115
630,BMW,2020.0,4.3,Petrol,Automatic,61032.0,Used,56022.56,X5,0,False,False,False,True,True,False,1,1.206541112793414,0.5705252913110368,-1.0119503430992833,0.5371231020059529
631,Audi,2003.0,5.7,Electric,Manual,175150.0,New,85693.4,A4,2,False,True,False,False,False,True,2,-1.2288255132935577,1.5511302280872503,0.2826274620582291,0.8495420512213582
632,Audi,2011.0,2.3,Petrol,Manual,21300.0,Used,9701.08,Q7,0,False,False,False,True,False,True,2,-0.0827706304291004,-0.8303389040835536,-1.4626782331299384,0.04938132901595976
634,Tesla,2001.0,4.4,Hybrid,Automatic,191634.0,Used,68219.93,Model 3,0,False,False,True,False,True,False,0,-1.5153392340096719,0.6405685010807668,0.4696253111286337,0.6655552434145381
635,Mercedes,2021.0,2.6,Petrol,Automatic,90045.0,Used,63590.12,GLA,0,False,False,False,True,True,False,5,1.349797973151471,-0.6202092747743648,-0.6828209694594114,0.6168056840738868
636,Honda,2012.0,5.2,Petrol,Manual,267847.0,Used,64460.52,Civic,0,False,False,False,True,False,True,4,0.06048622992895674,1.2009141792386029,1.3342010858922073,0.6259705561636925
637,Audi,2020.0,5.7,Diesel,Manual,223717.0,New,33145.63,Q7,2,True,False,False,False,False,True,2,1.206541112793414,1.5511302280872503,0.8335813892483735,0.29624059137011044
638,Ford,2015.0,5.4,Diesel,Manual,219162.0,New,44438.73,Focus,2,True,False,False,False,False,True,3,0.4902568110031282,1.341000598778062,0.7819085426992537,0.41515122670717863
639,Honda,2001.0,4.7,Petrol,Manual,27676.0,Used,80932.55,Civic,0,False,False,False,True,False,True,4,-1.5153392340096719,0.8506981303899552,-1.390347592164584,0.7994127069098335
640,Ford,2010.0,2.4,Diesel,Manual,220412.0,Used,34106.2,Focus,0,True,False,False,False,False,True,3,-0.22602749078715756,-0.7602956943138239,0.7960887969663009,0.3063549079869586
641,Tesla,2009.0,2.4,Diesel,Manual,176512.0,New,49651.92,Model X,2,True,False,False,False,False,True,0,-0.36928435114521474,-0.7602956943138239,0.2980782671076037,0.47004348260085255
642,Toyota,2014.0,5.8,Diesel,Manual,167995.0,Like New,6865.07,Corolla,1,True,False,False,False,False,True,6,0.34699995064507105,1.6211734378569798,0.20145968663365102,0.019519577068108557
643,Honda,2016.0,1.1,Diesel,Manual,291946.0,New,74688.04,CR-V,2,True,False,False,False,False,True,4,0.6335136713611853,-1.6708574213203076,1.6075850439574635,0.7336611726571769
645,Honda,2017.0,4.5,Hybrid,Manual,68147.0,Used,54909.08,Accord,0,False,False,True,False,False,True,4,0.7767705317192425,0.710611710850496,-0.9312363358112508,0.5253987203715816
646,Honda,2022.0,4.1,Diesel,Manual,22075.0,Used,15895.49,Civic,0,True,False,False,False,False,True,4,1.4930548335095282,0.4304388717715777,-1.453886475484369,0.11460533558973383
647,Honda,2008.0,6.0,Electric,Manual,205788.0,New,99212.85,Accord,2,False,True,False,False,False,True,4,-0.5125412115032719,1.7612598573964389,0.6301911662452624,0.99189502683547
648,Mercedes,2007.0,2.6,Petrol,Manual,9304.0,Used,33734.44,GLA,0,False,False,False,True,False,True,5,-0.655798071861329,-0.6202092747743648,-1.5987632972799368,0.30244046307874844
649,Honda,2013.0,2.7,Hybrid,Automatic,129851.0,Like New,65324.02,Civic,1,False,False,True,False,True,False,4,0.2037430902870139,-0.5501660650046353,-0.23125360837614722,0.6350627747408376
650,Ford,2017.0,1.4,Hybrid,Manual,59622.0,Like New,60217.45,Fiesta,1,False,False,True,False,False,True,3,0.7767705317192425,-1.4607277920111192,-1.0279456699125127,0.5812931735601864
651,Toyota,2021.0,3.2,Diesel,Automatic,108654.0,New,79583.76,Camry,2,True,False,False,False,True,False,6,1.349797973151471,-0.19995001615598762,-0.47171668813502654,0.7852106299038488
652,Tesla,2019.0,2.3,Petrol,Automatic,249109.0,Like New,32914.51,Model S,1,False,False,False,True,True,False,0,1.0632842524353567,-0.8303389040835536,1.1216334023274632,0.293807014580823
653,BMW,2019.0,2.7,Electric,Automatic,286172.0,New,76813.1,X3,2,False,True,False,False,True,False,1,1.0632842524353567,-0.5501660650046353,1.5420836134471192,0.7560369804273543
654,Honda,2020.0,5.2,Diesel,Manual,39328.0,New,41337.66,CR-V,2,True,False,False,False,False,True,4,1.206541112793414,1.2009141792386029,-1.258164933988877,0.3824985269237071
655,Audi,2011.0,5.7,Petrol,Manual,289445.0,Like New,44060.29,Q5,1,False,False,False,True,False,True,2,-0.0827706304291004,1.5511302280872503,1.5792131912199554,0.41116644477511743
656,Honda,2018.0,1.9,Diesel,Manual,218348.0,Like New,68907.69,Accord,1,True,False,False,False,False,True,4,0.9200273920772997,-1.1105117431624716,0.7726743611205525,0.6727970086127054
657,Audi,2013.0,2.9,Diesel,Automatic,36845.0,Like New,79507.15,A3,1,True,False,False,False,True,False,2,0.2037430902870139,-0.4100796454651764,-1.2863325910649395,0.784403965323426
658,Ford,2016.0,5.6,Diesel,Automatic,76394.0,Like New,68352.33,Explorer,1,True,False,False,False,True,False,3,0.6335136713611853,1.4810870183175204,-0.8376806902589803,0.6669493484980519
659,Audi,2023.0,1.3,Diesel,Automatic,175231.0,Like New,90488.55,Q7,1,True,False,False,False,True,False,2,1.6363116938675855,-1.5307710017808487,0.28354634253473376,0.9000325571972676
660,BMW,2020.0,1.5,Diesel,Automatic,80722.0,Like New,32090.11,3 Series,1,True,False,False,False,True,False,1,1.206541112793414,-1.3906845822413896,-0.7885829778847562,0.285126499242087
661,Toyota,2002.0,1.8,Diesel,Manual,287374.0,Like New,90558.59,Corolla,1,True,False,False,False,False,True,6,-1.3720823736516148,-1.180554952932201,1.5557193459503116,0.9007700429982441
662,Audi,2022.0,4.0,Diesel,Manual,92554.0,Used,17432.03,A4,0,True,False,False,False,False,True,2,1.4930548335095282,0.3603956620018484,-0.6543583630945943,0.1307843252047039
663,Audi,2006.0,1.8,Electric,Manual,49262.0,New,67655.38,A4,2,False,True,False,False,False,True,2,-0.7990549322193862,-1.180554952932201,-1.1454716172777997,0.6596108172446167
664,Toyota,2016.0,5.8,Hybrid,Automatic,41722.0,New,57024.91,Corolla,2,False,False,True,False,True,False,6,0.6335136713611853,1.6211734378569798,-1.2310069110166282,0.5476773409067075
665,BMW,2011.0,3.2,Electric,Automatic,171231.0,Like New,51990.41,X5,1,False,True,False,False,True,False,1,-0.0827706304291004,-0.19995001615598762,0.23816952888018275,0.49466660040104743
